index_code,date,open,close,low,high,volume,money,change,label
sh000001,33255.0000 ,133.6700 ,134.2500 ,133.6500 ,134.2500 ,658000.0000 ,334200.0000 ,0.0001 ,134.2500 
sh000001,33256.0000 ,133.7000 ,134.2400 ,133.6700 ,134.2500 ,3004000.0000 ,1570800.0000 ,-0.0001 ,134.2400 
sh000001,33259.0000 ,133.7000 ,134.2400 ,133.6600 ,134.2400 ,2051000.0000 ,1029300.0000 ,0.0000 ,134.2400 
sh000001,33260.0000 ,133.7200 ,133.7200 ,133.6600 ,134.2400 ,354000.0000 ,180800.0000 ,-0.0039 ,133.7200 
sh000001,33261.0000 ,133.1700 ,133.1700 ,133.1400 ,133.7200 ,1095000.0000 ,575900.0000 ,-0.0041 ,133.1700 
sh000001,33262.0000 ,132.6100 ,132.6100 ,132.5700 ,133.1700 ,1857000.0000 ,917400.0000 ,-0.0042 ,132.0700 
sh000001,33263.0000 ,132.0500 ,132.0500 ,132.0300 ,132.0700 ,3447000.0000 ,1722200.0000 ,-0.0042 ,131.5500 
sh000001,33266.0000 ,131.4600 ,131.4600 ,131.4600 ,131.5500 ,5107000.0000 ,2565600.0000 ,-0.0045 ,130.9700 
sh000001,33267.0000 ,130.9500 ,130.9500 ,130.9500 ,130.9700 ,1387000.0000 ,710700.0000 ,-0.0039 ,130.9500 
sh000001,33268.0000 ,130.4400 ,130.4400 ,130.4100 ,130.9500 ,527000.0000 ,260700.0000 ,-0.0039 ,130.4600 
sh000001,33269.0000 ,129.9300 ,129.9700 ,129.9300 ,130.4600 ,510000.0000 ,244700.0000 ,-0.0036 ,129.9700 
sh000001,33270.0000 ,129.5000 ,129.5100 ,129.4500 ,129.9700 ,345000.0000 ,140900.0000 ,-0.0035 ,129.5800 
sh000001,33273.0000 ,129.0500 ,129.0500 ,129.0500 ,129.5800 ,553000.0000 ,273700.0000 ,-0.0036 ,128.5800 
sh000001,33274.0000 ,128.5600 ,128.5800 ,128.5300 ,128.5800 ,8562000.0000 ,4250100.0000 ,-0.0036 ,129.1500 
sh000001,33275.0000 ,129.1300 ,129.1400 ,128.0600 ,129.1500 ,6641000.0000 ,3847300.0000 ,0.0044 ,129.7900 
sh000001,33276.0000 ,129.7400 ,129.7900 ,129.1400 ,129.7900 ,2133000.0000 ,1504800.0000 ,0.0050 ,130.3900 
sh000001,33277.0000 ,130.3600 ,130.3800 ,129.7900 ,130.3900 ,1234000.0000 ,879900.0000 ,0.0045 ,130.9700 
sh000001,33280.0000 ,130.9200 ,130.9700 ,130.3900 ,130.9700 ,9317000.0000 ,4834900.0000 ,0.0045 ,131.5600 
sh000001,33281.0000 ,131.5400 ,131.3500 ,130.9700 ,131.5600 ,3774000.0000 ,1987000.0000 ,0.0029 ,131.9300 
sh000001,33282.0000 ,131.9300 ,131.9200 ,131.3500 ,131.9300 ,1152000.0000 ,673700.0000 ,0.0043 ,132.5300 
sh000001,33283.0000 ,132.5300 ,132.5300 ,132.3000 ,132.5300 ,3624000.0000 ,1883100.0000 ,0.0046 ,133.1400 
sh000001,33288.0000 ,133.1200 ,133.1300 ,133.0800 ,133.1400 ,1748000.0000 ,1216200.0000 ,0.0045 ,133.6700 
sh000001,33289.0000 ,133.6300 ,133.6700 ,133.1300 ,133.6700 ,876000.0000 ,520700.0000 ,0.0041 ,134.2800 
sh000001,33290.0000 ,134.2400 ,134.2800 ,133.6700 ,134.2800 ,3220000.0000 ,1771700.0000 ,0.0046 ,134.8700 
sh000001,33291.0000 ,134.8500 ,134.8700 ,134.2800 ,134.8700 ,3427000.0000 ,2003800.0000 ,0.0044 ,134.8700 
sh000001,33294.0000 ,134.3700 ,134.4000 ,134.3300 ,134.8700 ,810000.0000 ,621000.0000 ,-0.0035 ,134.4400 
sh000001,33295.0000 ,133.9000 ,133.9300 ,133.9000 ,134.4400 ,1094000.0000 ,2545700.0000 ,-0.0035 ,133.9800 
sh000001,33296.0000 ,133.4400 ,133.4700 ,133.4400 ,133.9800 ,214000.0000 ,142000.0000 ,-0.0034 ,133.5200 
sh000001,33297.0000 ,132.9900 ,133.0100 ,132.9800 ,133.5200 ,2258000.0000 ,1188000.0000 ,-0.0034 ,132.5300 
sh000001,33298.0000 ,132.5300 ,132.5300 ,132.4700 ,132.5300 ,7124000.0000 ,3777300.0000 ,-0.0036 ,132.0900 
sh000001,33301.0000 ,132.0900 ,131.9900 ,131.9800 ,132.0900 ,2518000.0000 ,1418000.0000 ,-0.0041 ,131.9900 
sh000001,33302.0000 ,131.4200 ,131.4600 ,131.4100 ,131.9900 ,982000.0000 ,934700.0000 ,-0.0040 ,130.9500 
sh000001,33303.0000 ,130.8900 ,130.9400 ,130.8900 ,130.9500 ,719000.0000 ,1345400.0000 ,-0.0040 ,130.9400 
sh000001,33304.0000 ,130.4100 ,130.4100 ,130.4100 ,130.9400 ,568000.0000 ,427500.0000 ,-0.0040 ,130.4100 
sh000001,33305.0000 ,129.8400 ,129.8900 ,129.8400 ,130.4100 ,933000.0000 ,541800.0000 ,-0.0040 ,129.8900 
sh000001,33308.0000 ,129.3000 ,129.3100 ,129.3000 ,129.8900 ,514000.0000 ,299500.0000 ,-0.0045 ,129.3100 
sh000001,33309.0000 ,128.7300 ,128.7700 ,128.7300 ,129.3100 ,957000.0000 ,783100.0000 ,-0.0042 ,128.7700 
sh000001,33310.0000 ,126.1300 ,126.1500 ,126.1300 ,128.7700 ,498000.0000 ,418300.0000 ,-0.0203 ,126.1500 
sh000001,33311.0000 ,125.6100 ,125.6300 ,125.6100 ,126.1500 ,326000.0000 ,242600.0000 ,-0.0041 ,125.6200 
sh000001,33312.0000 ,125.0800 ,125.1700 ,125.0800 ,125.6200 ,790000.0000 ,403500.0000 ,-0.0037 ,125.1700 
sh000001,33315.0000 ,124.7000 ,124.7100 ,124.6900 ,125.1700 ,1250000.0000 ,1210400.0000 ,-0.0037 ,124.7100 
sh000001,33316.0000 ,124.2300 ,124.2200 ,124.2200 ,124.7100 ,892000.0000 ,682900.0000 ,-0.0039 ,124.2100 
sh000001,33317.0000 ,123.6600 ,123.6600 ,123.6300 ,124.2100 ,678000.0000 ,433100.0000 ,-0.0045 ,123.6600 
sh000001,33318.0000 ,123.1400 ,123.1200 ,123.1200 ,123.6600 ,151000.0000 ,131100.0000 ,-0.0044 ,123.1200 
sh000001,33319.0000 ,122.6200 ,122.6200 ,122.6200 ,123.1200 ,207000.0000 ,120100.0000 ,-0.0041 ,122.6200 
sh000001,33322.0000 ,122.1200 ,122.1200 ,122.1000 ,122.6200 ,443000.0000 ,324200.0000 ,-0.0041 ,122.1400 
sh000001,33323.0000 ,121.6200 ,121.6200 ,121.6200 ,122.1400 ,1164000.0000 ,709000.0000 ,-0.0041 ,121.6400 
sh000001,33324.0000 ,121.1200 ,121.1200 ,121.1200 ,121.6400 ,668000.0000 ,366000.0000 ,-0.0041 ,121.1500 
sh000001,33325.0000 ,120.6500 ,120.6100 ,120.6100 ,121.1500 ,961000.0000 ,505700.0000 ,-0.0042 ,120.6100 
sh000001,33326.0000 ,120.1600 ,120.1900 ,120.1100 ,120.6100 ,2185000.0000 ,2186200.0000 ,-0.0035 ,120.7300 
sh000001,33329.0000 ,120.6900 ,120.7300 ,119.6800 ,120.7300 ,11999000.0000 ,5666700.0000 ,0.0045 ,121.2900 
sh000001,33330.0000 ,121.2100 ,121.2100 ,120.7300 ,121.2900 ,816000.0000 ,387600.0000 ,0.0040 ,121.7100 
sh000001,33331.0000 ,121.7100 ,121.7100 ,121.2100 ,121.7100 ,2063000.0000 ,977200.0000 ,0.0041 ,122.2000 
sh000001,33332.0000 ,122.2000 ,121.7200 ,121.2400 ,122.2000 ,10517000.0000 ,5045900.0000 ,0.0001 ,121.7300 
sh000001,33333.0000 ,121.0700 ,121.5400 ,121.0300 ,121.7300 ,11589000.0000 ,6035600.0000 ,-0.0015 ,121.1100 
sh000001,33336.0000 ,121.1100 ,121.0900 ,121.0500 ,121.1100 ,1862000.0000 ,1675800.0000 ,-0.0037 ,121.1000 
sh000001,33337.0000 ,120.6000 ,120.6200 ,120.6000 ,121.1000 ,320000.0000 ,297100.0000 ,-0.0039 ,120.6200 
sh000001,33338.0000 ,120.1500 ,120.1600 ,120.0900 ,120.6200 ,466000.0000 ,281200.0000 ,-0.0038 ,120.1600 
sh000001,33339.0000 ,119.6400 ,119.6400 ,119.6200 ,120.1600 ,239000.0000 ,576800.0000 ,-0.0043 ,119.6500 
sh000001,33340.0000 ,119.2000 ,119.2100 ,119.1500 ,119.6500 ,399000.0000 ,301300.0000 ,-0.0036 ,119.2200 
sh000001,33343.0000 ,118.7300 ,118.7700 ,118.7200 ,119.2200 ,301000.0000 ,387000.0000 ,-0.0037 ,118.7700 
sh000001,33344.0000 ,118.3600 ,118.3400 ,118.3400 ,118.7700 ,105000.0000 ,177200.0000 ,-0.0036 ,118.3400 
sh000001,33345.0000 ,117.9200 ,117.9000 ,117.8900 ,118.3400 ,201000.0000 ,259500.0000 ,-0.0037 ,117.9300 
sh000001,33346.0000 ,117.4500 ,117.4500 ,117.4500 ,117.9300 ,178000.0000 ,133900.0000 ,-0.0038 ,117.5000 
sh000001,33347.0000 ,117.0800 ,117.0800 ,117.0500 ,117.5000 ,646000.0000 ,424700.0000 ,-0.0032 ,117.0800 
sh000001,33350.0000 ,116.6300 ,116.6300 ,116.5800 ,117.0800 ,430000.0000 ,321300.0000 ,-0.0038 ,116.6300 
sh000001,33351.0000 ,116.2100 ,116.1900 ,116.1500 ,116.6300 ,282000.0000 ,264400.0000 ,-0.0038 ,116.1900 
sh000001,33352.0000 ,115.7000 ,115.7900 ,115.7000 ,116.1900 ,148000.0000 ,121800.0000 ,-0.0034 ,115.7900 
sh000001,33353.0000 ,115.3800 ,115.3600 ,115.3300 ,115.7900 ,1495000.0000 ,998900.0000 ,-0.0037 ,116.3100 
sh000001,33354.0000 ,116.3100 ,115.5600 ,114.5200 ,116.3100 ,13354000.0000 ,5806800.0000 ,0.0017 ,116.2900 
sh000001,33357.0000 ,114.8600 ,114.7500 ,114.7500 ,116.2900 ,8411000.0000 ,3610700.0000 ,-0.0070 ,114.8700 
sh000001,33358.0000 ,113.8900 ,113.9400 ,113.8900 ,114.8700 ,4850000.0000 ,2734200.0000 ,-0.0071 ,113.2000 
sh000001,33360.0000 ,113.0400 ,113.1600 ,113.0300 ,113.2000 ,1465000.0000 ,1124000.0000 ,-0.0068 ,113.1700 
sh000001,33361.0000 ,112.4600 ,112.4100 ,112.3000 ,113.1700 ,4230000.0000 ,2386900.0000 ,-0.0066 ,112.4100 
sh000001,33364.0000 ,111.6500 ,111.6100 ,111.5700 ,112.4100 ,2764000.0000 ,1423600.0000 ,-0.0071 ,110.9000 
sh000001,33365.0000 ,110.8000 ,110.8200 ,110.8000 ,110.9000 ,1875000.0000 ,907000.0000 ,-0.0071 ,110.8200 
sh000001,33366.0000 ,110.1600 ,110.0300 ,110.0000 ,110.8200 ,423000.0000 ,375200.0000 ,-0.0071 ,110.1200 
sh000001,33367.0000 ,109.3600 ,109.2900 ,109.3100 ,110.1200 ,2266000.0000 ,1215600.0000 ,-0.0067 ,109.4000 
sh000001,33368.0000 ,108.6100 ,108.5300 ,108.5300 ,109.4000 ,249000.0000 ,313200.0000 ,-0.0070 ,107.8800 
sh000001,33371.0000 ,107.8800 ,107.8400 ,107.7400 ,107.8800 ,235000.0000 ,182300.0000 ,-0.0064 ,107.8400 
sh000001,33372.0000 ,107.2100 ,107.1900 ,107.0600 ,107.8400 ,267000.0000 ,185400.0000 ,-0.0060 ,106.6000 
sh000001,33373.0000 ,106.5600 ,106.5700 ,106.4200 ,106.6000 ,390000.0000 ,307700.0000 ,-0.0058 ,105.8600 
sh000001,33374.0000 ,105.8300 ,105.7700 ,105.6900 ,105.8600 ,3108000.0000 ,1445900.0000 ,-0.0075 ,106.7500 
sh000001,33375.0000 ,105.1200 ,106.7500 ,104.9600 ,106.7500 ,20192000.0000 ,7633100.0000 ,0.0093 ,107.8200 
sh000001,33378.0000 ,107.7600 ,107.8200 ,106.7100 ,107.8200 ,863000.0000 ,924200.0000 ,0.0100 ,108.8900 
sh000001,33379.0000 ,108.8900 ,108.8100 ,108.6200 ,108.8900 ,771000.0000 ,1309600.0000 ,0.0092 ,109.8200 
sh000001,33380.0000 ,109.7100 ,108.2500 ,108.1100 ,109.8200 ,18677000.0000 ,7967000.0000 ,-0.0051 ,109.1600 
sh000001,33381.0000 ,107.5200 ,109.0800 ,107.3500 ,109.1600 ,5609000.0000 ,2770500.0000 ,0.0077 ,110.0800 
sh000001,33382.0000 ,110.0700 ,110.0800 ,109.8200 ,110.0800 ,1024000.0000 ,661000.0000 ,0.0092 ,111.0700 
sh000001,33385.0000 ,111.0500 ,110.6600 ,109.4700 ,111.0700 ,8619000.0000 ,3827800.0000 ,0.0053 ,111.6800 
sh000001,33386.0000 ,111.6100 ,111.6800 ,111.3600 ,111.6800 ,1630000.0000 ,970500.0000 ,0.0092 ,112.7500 
sh000001,33387.0000 ,112.7500 ,112.7500 ,111.6700 ,112.7500 ,530000.0000 ,1320600.0000 ,0.0096 ,113.8200 
sh000001,33388.0000 ,113.7400 ,113.8200 ,112.7700 ,113.8200 ,388000.0000 ,753500.0000 ,0.0095 ,114.8300 
sh000001,33389.0000 ,114.8300 ,114.8300 ,113.8400 ,114.8300 ,1211000.0000 ,1470500.0000 ,0.0089 ,115.9700 
sh000001,33392.0000 ,115.9000 ,115.9700 ,114.8900 ,115.9700 ,954000.0000 ,1643100.0000 ,0.0099 ,117.1200 
sh000001,33393.0000 ,117.1200 ,117.1200 ,116.8300 ,117.1200 ,3603000.0000 ,2018600.0000 ,0.0099 ,118.1700 
sh000001,33394.0000 ,118.1700 ,118.1700 ,117.1400 ,118.1700 ,308000.0000 ,279300.0000 ,0.0090 ,119.3300 
sh000001,33395.0000 ,119.2600 ,119.3500 ,118.1700 ,119.3300 ,266000.0000 ,160500.0000 ,0.0100 ,120.4700 
sh000001,33396.0000 ,120.4600 ,120.4700 ,119.3500 ,120.4700 ,100000.0000 ,83200.0000 ,0.0094 ,121.6700 
sh000001,33399.0000 ,121.6500 ,121.6700 ,120.4700 ,121.6700 ,400000.0000 ,458900.0000 ,0.0100 ,122.8900 
sh000001,33400.0000 ,122.8900 ,122.8900 ,121.6700 ,122.8900 ,543000.0000 ,375000.0000 ,0.0100 ,124.1100 
sh000001,33401.0000 ,123.9000 ,124.1100 ,122.8900 ,124.1100 ,1372000.0000 ,735400.0000 ,0.0099 ,125.3400 
sh000001,33402.0000 ,125.3300 ,125.3400 ,123.6500 ,125.3400 ,20868000.0000 ,11563800.0000 ,0.0099 ,126.3400 
sh000001,33403.0000 ,124.4700 ,124.5300 ,124.4700 ,126.3400 ,6633000.0000 ,3541100.0000 ,-0.0065 ,125.7700 
sh000001,33406.0000 ,125.6300 ,125.7700 ,123.5400 ,125.7700 ,6933000.0000 ,4056700.0000 ,0.0100 ,127.0300 
sh000001,33407.0000 ,127.0300 ,127.0300 ,126.6700 ,127.0300 ,2030000.0000 ,1015100.0000 ,0.0100 ,128.2900 
sh000001,33408.0000 ,128.1200 ,128.2900 ,127.0300 ,128.2900 ,1481000.0000 ,744100.0000 ,0.0099 ,129.5700 
sh000001,33409.0000 ,129.5500 ,129.5700 ,129.2100 ,129.5700 ,2299000.0000 ,1321300.0000 ,0.0100 ,130.8600 
sh000001,33410.0000 ,130.7200 ,130.8600 ,128.8100 ,130.8600 ,13613000.0000 ,7746500.0000 ,0.0100 ,132.1700 
sh000001,33413.0000 ,132.1000 ,132.1700 ,131.8000 ,132.1700 ,1960000.0000 ,1657800.0000 ,0.0100 ,133.4900 
sh000001,33414.0000 ,133.4800 ,133.4900 ,132.1700 ,133.4900 ,1624000.0000 ,1296000.0000 ,0.0100 ,134.8300 
sh000001,33415.0000 ,134.8300 ,134.8300 ,133.4900 ,134.8300 ,3409000.0000 ,2150000.0000 ,0.0100 ,136.1900 
sh000001,33416.0000 ,136.0400 ,136.1900 ,134.8300 ,136.1900 ,4497000.0000 ,2521200.0000 ,0.0101 ,137.5600 
sh000001,33417.0000 ,137.4100 ,137.5600 ,136.1900 ,137.5600 ,4935000.0000 ,3033000.0000 ,0.0101 ,138.6200 
sh000001,33420.0000 ,136.6400 ,136.8500 ,136.5600 ,138.6200 ,22940000.0000 ,12469900.0000 ,-0.0052 ,135.9600 
sh000001,33421.0000 ,135.9100 ,135.9600 ,135.6900 ,135.9600 ,2838000.0000 ,3794100.0000 ,-0.0065 ,135.9600 
sh000001,33422.0000 ,135.2800 ,135.2700 ,134.9800 ,135.9600 ,2715000.0000 ,1818500.0000 ,-0.0051 ,136.6300 
sh000001,33423.0000 ,136.6300 ,136.6300 ,134.1900 ,136.6300 ,13394000.0000 ,8095100.0000 ,0.0101 ,137.6800 
sh000001,33424.0000 ,136.0100 ,135.9600 ,135.9000 ,137.6800 ,14540000.0000 ,9394900.0000 ,-0.0049 ,135.2800 
sh000001,33427.0000 ,135.2600 ,135.2800 ,134.9300 ,135.2800 ,5874000.0000 ,2925900.0000 ,-0.0050 ,136.5700 
sh000001,33428.0000 ,136.5600 ,134.6400 ,134.3100 ,136.5700 ,8442000.0000 ,4174800.0000 ,-0.0047 ,135.6000 
sh000001,33429.0000 ,134.4000 ,133.9900 ,133.7200 ,135.6000 ,6023000.0000 ,2894600.0000 ,-0.0048 ,133.9900 
sh000001,33430.0000 ,133.2200 ,133.3800 ,133.1300 ,133.9900 ,5073000.0000 ,2417900.0000 ,-0.0046 ,133.3800 
sh000001,33431.0000 ,132.8000 ,132.8000 ,132.4200 ,133.3800 ,3144000.0000 ,1484100.0000 ,-0.0043 ,134.1000 
sh000001,33434.0000 ,133.9000 ,133.1400 ,131.8700 ,134.1000 ,11938000.0000 ,5534900.0000 ,0.0026 ,134.4700 
sh000001,33435.0000 ,134.3900 ,134.4700 ,133.1400 ,134.4700 ,2796000.0000 ,1328500.0000 ,0.0100 ,135.8100 
sh000001,33436.0000 ,135.8100 ,135.8100 ,135.3900 ,135.8100 ,660000.0000 ,397500.0000 ,0.0100 ,137.1700 
sh000001,33437.0000 ,137.1700 ,137.1700 ,135.8100 ,137.1700 ,847000.0000 ,464400.0000 ,0.0100 ,138.5400 
sh000001,33438.0000 ,137.6600 ,136.7000 ,136.6600 ,138.5400 ,10823000.0000 ,5242800.0000 ,-0.0034 ,138.0700 
sh000001,33441.0000 ,138.0700 ,138.0700 ,136.7000 ,138.0700 ,2764000.0000 ,1423200.0000 ,0.0100 ,139.3900 
sh000001,33442.0000 ,139.3500 ,139.3900 ,138.0700 ,139.3900 ,7241000.0000 ,3548600.0000 ,0.0096 ,140.7400 
sh000001,33443.0000 ,140.6600 ,140.6800 ,138.6900 ,140.7400 ,5988000.0000 ,2901500.0000 ,0.0093 ,141.0100 
sh000001,33444.0000 ,140.2000 ,140.1900 ,139.9900 ,141.0100 ,8390000.0000 ,4080900.0000 ,-0.0035 ,141.4600 
sh000001,33445.0000 ,140.1100 ,140.6600 ,139.2700 ,141.4600 ,9279000.0000 ,4520800.0000 ,0.0034 ,141.7200 
sh000001,33448.0000 ,141.2200 ,141.5200 ,140.8100 ,141.7200 ,4771000.0000 ,2350300.0000 ,0.0061 ,142.4500 
sh000001,33449.0000 ,142.3900 ,142.3900 ,141.3900 ,142.4500 ,5601000.0000 ,2718000.0000 ,0.0061 ,143.8000 
sh000001,33450.0000 ,143.7200 ,143.8000 ,142.3900 ,143.8000 ,4051000.0000 ,1993200.0000 ,0.0099 ,145.2400 
sh000001,33451.0000 ,145.1200 ,145.2400 ,143.8000 ,145.2400 ,4731000.0000 ,2310500.0000 ,0.0100 ,146.6800 
sh000001,33452.0000 ,146.4900 ,146.6800 ,145.4400 ,146.6800 ,11744000.0000 ,5825100.0000 ,0.0099 ,148.1500 
sh000001,33455.0000 ,148.0600 ,148.1500 ,146.6800 ,148.1500 ,5126000.0000 ,2594000.0000 ,0.0100 ,149.6200 
sh000001,33456.0000 ,149.6200 ,149.6200 ,148.1500 ,149.6200 ,2001000.0000 ,1065500.0000 ,0.0099 ,151.1200 
sh000001,33457.0000 ,150.9300 ,151.1200 ,149.6200 ,151.1200 ,1107000.0000 ,580200.0000 ,0.0100 ,152.6100 
sh000001,33458.0000 ,152.5700 ,152.6100 ,151.1200 ,152.6100 ,1951000.0000 ,1045400.0000 ,0.0099 ,154.1000 
sh000001,33459.0000 ,153.9000 ,154.1000 ,152.6100 ,154.1000 ,3715000.0000 ,1990400.0000 ,0.0098 ,155.5400 
sh000001,33462.0000 ,155.3400 ,155.5400 ,154.1000 ,155.5400 ,3919000.0000 ,2154200.0000 ,0.0093 ,157.0700 
sh000001,33463.0000 ,156.8700 ,157.0700 ,155.5400 ,157.0700 ,20039000.0000 ,10529700.0000 ,0.0098 ,158.6300 
sh000001,33464.0000 ,158.3000 ,158.6300 ,158.1100 ,158.6300 ,5480000.0000 ,2929200.0000 ,0.0099 ,160.2100 
sh000001,33465.0000 ,159.9200 ,160.2100 ,158.6300 ,160.2100 ,1537000.0000 ,850800.0000 ,0.0100 ,161.6000 
sh000001,33466.0000 ,161.5600 ,161.6000 ,160.2100 ,161.6000 ,984000.0000 ,581300.0000 ,0.0087 ,163.2100 
sh000001,33469.0000 ,163.2100 ,163.2100 ,161.6000 ,163.2100 ,985000.0000 ,615000.0000 ,0.0100 ,164.8400 
sh000001,33470.0000 ,164.7400 ,164.8400 ,163.2100 ,164.8400 ,573000.0000 ,388300.0000 ,0.0100 ,166.4900 
sh000001,33471.0000 ,166.4900 ,166.4900 ,164.8400 ,166.4900 ,3411000.0000 ,2106400.0000 ,0.0100 ,168.1600 
sh000001,33472.0000 ,167.8100 ,168.1600 ,166.4900 ,168.1600 ,1296000.0000 ,845700.0000 ,0.0100 ,169.8100 
sh000001,33473.0000 ,169.8100 ,169.8100 ,168.1600 ,169.8100 ,605000.0000 ,502600.0000 ,0.0098 ,171.5100 
sh000001,33476.0000 ,171.5100 ,171.5100 ,169.8100 ,171.5100 ,643000.0000 ,518100.0000 ,0.0100 ,173.1900 
sh000001,33477.0000 ,173.0600 ,173.1900 ,171.5100 ,173.1900 ,796000.0000 ,521000.0000 ,0.0098 ,174.9200 
sh000001,33478.0000 ,174.8200 ,174.9200 ,173.1900 ,174.9200 ,804000.0000 ,511400.0000 ,0.0100 ,176.6600 
sh000001,33479.0000 ,176.5300 ,176.6600 ,174.9200 ,176.6600 ,2608000.0000 ,1629100.0000 ,0.0099 ,178.4300 
sh000001,33480.0000 ,178.2000 ,178.4300 ,176.6600 ,178.4300 ,6759000.0000 ,4219200.0000 ,0.0100 ,180.2200 
sh000001,33483.0000 ,180.0800 ,180.2200 ,178.4300 ,180.2200 ,1408000.0000 ,886900.0000 ,0.0100 ,181.9700 
sh000001,33484.0000 ,181.7100 ,181.9700 ,180.2200 ,181.9700 ,1475000.0000 ,940300.0000 ,0.0097 ,183.6900 
sh000001,33485.0000 ,183.6600 ,183.6900 ,181.9700 ,183.6900 ,650000.0000 ,470000.0000 ,0.0095 ,185.5100 
sh000001,33486.0000 ,185.4800 ,185.5100 ,183.6900 ,185.5100 ,1514000.0000 ,1095200.0000 ,0.0099 ,187.3600 
sh000001,33487.0000 ,187.0900 ,187.3600 ,185.5100 ,187.3600 ,2765000.0000 ,1761300.0000 ,0.0100 ,189.2400 
sh000001,33490.0000 ,189.1000 ,189.2400 ,187.3600 ,189.2400 ,3552000.0000 ,2349600.0000 ,0.0100 ,190.9800 
sh000001,33491.0000 ,190.9800 ,188.3300 ,188.1900 ,190.9800 ,33434000.0000 ,21507800.0000 ,-0.0048 ,187.2900 
sh000001,33492.0000 ,187.2900 ,187.2200 ,186.8600 ,187.2900 ,21392000.0000 ,14677400.0000 ,-0.0059 ,187.4000 
sh000001,33493.0000 ,186.2200 ,186.2200 ,186.0700 ,187.4000 ,19699000.0000 ,16265700.0000 ,-0.0053 ,188.0400 
sh000001,33494.0000 ,188.0000 ,187.7900 ,185.0100 ,188.0400 ,37434000.0000 ,24035000.0000 ,0.0084 ,189.6600 
sh000001,33497.0000 ,189.5500 ,189.6600 ,187.7900 ,189.6600 ,9933000.0000 ,6343200.0000 ,0.0100 ,191.1800 
sh000001,33498.0000 ,191.1600 ,188.6500 ,188.2800 ,191.1800 ,28829000.0000 ,18623900.0000 ,-0.0053 ,188.5900 
sh000001,33499.0000 ,187.2600 ,187.6300 ,187.1800 ,188.5900 ,15822000.0000 ,11015600.0000 ,-0.0054 ,189.2100 
sh000001,33500.0000 ,187.6500 ,186.8800 ,186.4900 ,189.2100 ,23439000.0000 ,14607500.0000 ,-0.0040 ,187.2100 
sh000001,33501.0000 ,185.7700 ,185.9200 ,185.6600 ,187.2100 ,12075000.0000 ,7417600.0000 ,-0.0051 ,185.9200 
sh000001,33504.0000 ,185.0000 ,185.0000 ,184.7100 ,185.9200 ,4034000.0000 ,2806700.0000 ,-0.0049 ,185.0400 
sh000001,33505.0000 ,183.9600 ,184.0800 ,183.6900 ,185.0400 ,1426000.0000 ,1002700.0000 ,-0.0050 ,184.0800 
sh000001,33506.0000 ,182.8000 ,183.1900 ,182.8000 ,184.0800 ,1389000.0000 ,934100.0000 ,-0.0048 ,183.1900 
sh000001,33507.0000 ,182.2100 ,182.3300 ,181.9300 ,183.1900 ,6541000.0000 ,4620200.0000 ,-0.0047 ,183.8900 
sh000001,33508.0000 ,183.1200 ,181.8200 ,181.1900 ,183.8900 ,33728000.0000 ,20416500.0000 ,-0.0028 ,181.9500 
sh000001,33511.0000 ,180.2800 ,180.9200 ,180.2700 ,181.9500 ,25594000.0000 ,22336000.0000 ,-0.0049 ,182.4800 
sh000001,33514.0000 ,181.5500 ,182.4800 ,179.8000 ,182.4800 ,18741000.0000 ,12330000.0000 ,0.0086 ,184.2900 
sh000001,33515.0000 ,184.2900 ,184.2900 ,183.5900 ,184.2900 ,7360000.0000 ,5040000.0000 ,0.0099 ,186.0000 
sh000001,33518.0000 ,185.9500 ,186.0000 ,185.4100 ,186.0000 ,11369000.0000 ,7291200.0000 ,0.0093 ,187.6100 
sh000001,33519.0000 ,187.5900 ,187.4900 ,186.0000 ,187.6100 ,23745000.0000 ,15241600.0000 ,0.0080 ,189.1200 
sh000001,33520.0000 ,188.4900 ,189.1200 ,186.3100 ,189.1200 ,20989000.0000 ,13440100.0000 ,0.0087 ,191.0100 
sh000001,33521.0000 ,190.7100 ,191.0100 ,189.1200 ,191.0100 ,6638000.0000 ,4333500.0000 ,0.0100 ,192.8800 
sh000001,33522.0000 ,192.8400 ,192.8500 ,191.0100 ,192.8800 ,10981000.0000 ,7251800.0000 ,0.0096 ,194.6900 
sh000001,33525.0000 ,194.0600 ,194.6700 ,192.3200 ,194.6900 ,21493000.0000 ,13948000.0000 ,0.0094 ,196.6100 
sh000001,33526.0000 ,196.5800 ,196.6100 ,194.6700 ,196.6100 ,11002000.0000 ,7265200.0000 ,0.0100 ,198.5700 
sh000001,33527.0000 ,198.5100 ,198.5700 ,196.6100 ,198.5700 ,9562000.0000 ,6274000.0000 ,0.0100 ,200.5100 
sh000001,33528.0000 ,200.5000 ,200.5100 ,198.5700 ,200.5100 ,6077000.0000 ,4136300.0000 ,0.0098 ,202.5100 
sh000001,33529.0000 ,202.5000 ,202.5100 ,200.5100 ,202.5100 ,2968000.0000 ,2384100.0000 ,0.0100 ,204.5300 
sh000001,33532.0000 ,204.5300 ,204.5300 ,202.5100 ,204.5300 ,3537000.0000 ,2514300.0000 ,0.0100 ,206.5300 
sh000001,33533.0000 ,206.0600 ,206.5300 ,204.5300 ,206.5300 ,2128000.0000 ,1521100.0000 ,0.0098 ,208.2500 
